"order_line","order_id","order_date","ship_date","ship_mode","customer_id","product_id","sales","quantity","discount","profit"
1792,"CA-2014-120474","2014-12-01","2014-12-03","First Class","RP-19390","FUR-CH-10001854","2807.84",8,"0","673.8816"
4492,"CA-2014-150798","2014-12-01","2014-12-03","Second Class","JK-15730","TEC-CO-10001571","659.988",2,"0.4","109.998"
4493,"CA-2014-150798","2014-12-01","2014-12-03","Second Class","JK-15730","FUR-FU-10000221","8.128",2,"0.2","1.4224"
4494,"CA-2014-150798","2014-12-01","2014-12-03","Second Class","JK-15730","OFF-PA-10001972","36.288",7,"0.2","12.7008"
4495,"CA-2014-150798","2014-12-01","2014-12-03","Second Class","JK-15730","FUR-CH-10000015","909.72",6,"0.3","-51.984"
2076,"CA-2014-131051","2014-12-01","2014-12-05","Standard Class","TR-21325","FUR-FU-10001861","58.2",3,"0","28.518"
1793,"CA-2014-120474","2014-12-01","2014-12-03","First Class","RP-19390","OFF-AR-10000475","46.64",4,"0","12.5928"
4905,"US-2014-161613","2014-12-01","2014-12-03","Second Class","MC-17605","FUR-CH-10003746","674.058",3,"0.3","-19.2588"
4905,"US-2014-161613","2014-12-01","2014-12-03","Second Class","MC-17605","FUR-CH-10003746","674.058",3,"0.3","-19.2588"
3199,"CA-2014-131527","2014-12-01","2014-12-07","Standard Class","TB-21280","TEC-PH-10001644","95.968",4,"0.2","9.5968"
1792,"CA-2014-120474","2014-12-01","2014-12-03","First Class","RP-19390","FUR-CH-10001854","2807.84",8,"0","673.8816"
1793,"CA-2014-120474","2014-12-01","2014-12-03","First Class","RP-19390","OFF-AR-10000475","46.64",4,"0","12.5928"
4493,"CA-2014-150798","2014-12-01","2014-12-03","Second Class","JK-15730","FUR-FU-10000221","8.128",2,"0.2","1.4224"
4494,"CA-2014-150798","2014-12-01","2014-12-03","Second Class","JK-15730","OFF-PA-10001972","36.288",7,"0.2","12.7008"
4492,"CA-2014-150798","2014-12-01","2014-12-03","Second Class","JK-15730","TEC-CO-10001571","659.988",2,"0.4","109.998"
4495,"CA-2014-150798","2014-12-01","2014-12-03","Second Class","JK-15730","FUR-CH-10000015","909.72",6,"0.3","-51.984"
9195,"CA-2014-146843","2014-11-30","2014-12-06","Standard Class","PB-19150","OFF-SU-10001664","47.992",7,"0.2","3.5994"
7616,"CA-2014-148425","2014-11-30","2014-12-04","Standard Class","RF-19345","OFF-BI-10000201","6.642",9,"0.7","-4.428"
4216,"CA-2014-103590","2014-11-30","2014-12-04","Standard Class","JL-15505","OFF-EN-10004007","62.28",4,"0","29.2716"
7616,"CA-2014-148425","2014-11-30","2014-12-04","Standard Class","RF-19345","OFF-BI-10000201","6.642",9,"0.7","-4.428"
4216,"CA-2014-103590","2014-11-30","2014-12-04","Standard Class","JL-15505","OFF-EN-10004007","62.28",4,"0","29.2716"
9196,"CA-2014-146843","2014-11-30","2014-12-06","Standard Class","PB-19150","TEC-AC-10002550","102.24",4,"0.2","-16.614"
9196,"CA-2014-146843","2014-11-30","2014-12-06","Standard Class","PB-19150","TEC-AC-10002550","102.24",4,"0.2","-16.614"
9195,"CA-2014-146843","2014-11-30","2014-12-06","Standard Class","PB-19150","OFF-SU-10001664","47.992",7,"0.2","3.5994"
7786,"US-2014-111353","2014-11-29","2014-12-06","Standard Class","PB-19150","OFF-LA-10002762","25.06",2,"0","11.7782"
1490,"CA-2014-136280","2014-11-29","2014-12-06","Standard Class","Co-12640","OFF-LA-10000452","5.04",2,"0.2","1.764"
4416,"CA-2014-153983","2014-11-29","2014-12-06","Standard Class","AH-10210","TEC-PH-10004586","575.92",2,"0.2","71.99"
1643,"US-2014-134712","2014-11-29","2014-12-04","Standard Class","BS-11380","OFF-FA-10003112","12.624",2,"0.2","3.945"
1643,"US-2014-134712","2014-11-29","2014-12-04","Standard Class","BS-11380","OFF-FA-10003112","12.624",2,"0.2","3.945"
1490,"CA-2014-136280","2014-11-29","2014-12-06","Standard Class","Co-12640","OFF-LA-10000452","5.04",2,"0.2","1.764"
4417,"CA-2014-153983","2014-11-29","2014-12-06","Standard Class","AH-10210","OFF-FA-10003495","30.4",5,"0","15.2"
4416,"CA-2014-153983","2014-11-29","2014-12-06","Standard Class","AH-10210","TEC-PH-10004586","575.92",2,"0.2","71.99"
4417,"CA-2014-153983","2014-11-29","2014-12-06","Standard Class","AH-10210","OFF-FA-10003495","30.4",5,"0","15.2"
7786,"US-2014-111353","2014-11-29","2014-12-06","Standard Class","PB-19150","OFF-LA-10002762","25.06",2,"0","11.7782"
5495,"CA-2014-105249","2014-11-28","2014-11-28","Same Day","DH-13675","FUR-BO-10000330","411.332",4,"0.15","-4.8392"
5193,"CA-2014-101560","2014-11-28","2014-12-01","Second Class","CS-12250","FUR-FU-10003773","397.6",5,"0","43.736"
5194,"CA-2014-101560","2014-11-28","2014-12-01","Second Class","CS-12250","OFF-PA-10001363","85.96",7,"0","40.4012"
5549,"CA-2014-159800","2014-11-28","2014-12-01","First Class","SG-20470","OFF-AP-10004859","43.68",3,"0","11.7936"
5550,"CA-2014-159800","2014-11-28","2014-12-01","First Class","SG-20470","TEC-AC-10003447","139.93",7,"0","34.9825"
2198,"CA-2014-163013","2014-11-28","2014-12-04","Standard Class","BF-11080","OFF-AR-10001954","14.67",3,"0","3.9609"
5195,"CA-2014-101560","2014-11-28","2014-12-01","Second Class","CS-12250","OFF-AR-10004757","13.12",4,"0","4.3296"
5495,"CA-2014-105249","2014-11-28","2014-11-28","Same Day","DH-13675","FUR-BO-10000330","411.332",4,"0.15","-4.8392"
5494,"CA-2014-105249","2014-11-28","2014-11-28","Same Day","DH-13675","OFF-LA-10002043","41.4",4,"0","19.872"
5493,"CA-2014-105249","2014-11-28","2014-11-28","Same Day","DH-13675","OFF-SU-10001225","7.36",2,"0","0.1472"
5196,"CA-2014-101560","2014-11-28","2014-12-01","Second Class","CS-12250","OFF-BI-10000309","45.66",3,"0","22.3734"
9677,"US-2014-120175","2014-11-28","2014-12-03","Standard Class","MC-17635","OFF-EN-10003862","64.02",6,"0","29.4492"
3952,"CA-2014-121167","2014-11-28","2014-11-30","Second Class","MO-17500","OFF-BI-10003676","17.248",2,"0.2","6.0368"
2198,"CA-2014-163013","2014-11-28","2014-12-04","Standard Class","BF-11080","OFF-AR-10001954","14.67",3,"0","3.9609"
3952,"CA-2014-121167","2014-11-28","2014-11-30","Second Class","MO-17500","OFF-BI-10003676","17.248",2,"0.2","6.0368"
8573,"CA-2014-121629","2014-11-28","2014-12-02","Standard Class","BT-11680","TEC-MA-10004679","998.85",5,"0.4","-199.77"
9677,"US-2014-120175","2014-11-28","2014-12-03","Standard Class","MC-17635","OFF-EN-10003862","64.02",6,"0","29.4492"
5196,"CA-2014-101560","2014-11-28","2014-12-01","Second Class","CS-12250","OFF-BI-10000309","45.66",3,"0","22.3734"
5195,"CA-2014-101560","2014-11-28","2014-12-01","Second Class","CS-12250","OFF-AR-10004757","13.12",4,"0","4.3296"
5493,"CA-2014-105249","2014-11-28","2014-11-28","Same Day","DH-13675","OFF-SU-10001225","7.36",2,"0","0.1472"
5194,"CA-2014-101560","2014-11-28","2014-12-01","Second Class","CS-12250","OFF-PA-10001363","85.96",7,"0","40.4012"
5193,"CA-2014-101560","2014-11-28","2014-12-01","Second Class","CS-12250","FUR-FU-10003773","397.6",5,"0","43.736"
5549,"CA-2014-159800","2014-11-28","2014-12-01","First Class","SG-20470","OFF-AP-10004859","43.68",3,"0","11.7936"
5494,"CA-2014-105249","2014-11-28","2014-11-28","Same Day","DH-13675","OFF-LA-10002043","41.4",4,"0","19.872"
8573,"CA-2014-121629","2014-11-28","2014-12-02","Standard Class","BT-11680","TEC-MA-10004679","998.85",5,"0.4","-199.77"
5550,"CA-2014-159800","2014-11-28","2014-12-01","First Class","SG-20470","TEC-AC-10003447","139.93",7,"0","34.9825"
9428,"CA-2014-167486","2014-11-27","2014-12-01","Standard Class","JO-15145","FUR-FU-10003268","199.9",5,"0","39.98"
1486,"CA-2014-119032","2014-11-27","2014-12-03","Standard Class","MS-17770","OFF-FA-10003021","3.76",2,"0","1.316"
1486,"CA-2014-119032","2014-11-27","2014-12-03","Standard Class","MS-17770","OFF-FA-10003021","3.76",2,"0","1.316"
9428,"CA-2014-167486","2014-11-27","2014-12-01","Standard Class","JO-15145","FUR-FU-10003268","199.9",5,"0","39.98"
1636,"CA-2014-168984","2014-11-26","2014-12-02","Standard Class","NW-18400","OFF-PA-10001166","15.552",3,"0.2","5.4432"
5229,"US-2014-147648","2014-11-26","2014-12-01","Standard Class","LS-16975","OFF-PA-10001033","81.98",2,"0","40.1702"
79,"US-2014-147606","2014-11-26","2014-12-01","Second Class","JE-15745","FUR-FU-10003194","19.3",5,"0.6","-14.475"
5816,"CA-2014-124730","2014-11-26","2014-11-26","Same Day","LS-17245","TEC-PH-10002170","279.96",4,"0","78.3888"
5817,"CA-2014-124730","2014-11-26","2014-11-26","Same Day","LS-17245","OFF-BI-10001078","12.912",3,"0.2","4.6806"
5818,"CA-2014-124730","2014-11-26","2014-11-26","Same Day","LS-17245","OFF-BI-10001031","17.088",4,"0.2","5.7672"
5819,"CA-2014-124730","2014-11-26","2014-11-26","Same Day","LS-17245","OFF-LA-10001158","93.15",9,"0","44.712"
5820,"CA-2014-124730","2014-11-26","2014-11-26","Same Day","LS-17245","OFF-LA-10001613","11.52",4,"0","5.6448"
5229,"US-2014-147648","2014-11-26","2014-12-01","Standard Class","LS-16975","OFF-PA-10001033","81.98",2,"0","40.1702"
1638,"CA-2014-168984","2014-11-26","2014-12-02","Standard Class","NW-18400","TEC-PH-10000038","438.336",4,"0.2","-87.6672"
1637,"CA-2014-168984","2014-11-26","2014-12-02","Standard Class","NW-18400","OFF-ST-10001097","669.08",5,"0.2","-167.27"
1636,"CA-2014-168984","2014-11-26","2014-12-02","Standard Class","NW-18400","OFF-PA-10001166","15.552",3,"0.2","5.4432"
1637,"CA-2014-168984","2014-11-26","2014-12-02","Standard Class","NW-18400","OFF-ST-10001097","669.08",5,"0.2","-167.27"
1638,"CA-2014-168984","2014-11-26","2014-12-02","Standard Class","NW-18400","TEC-PH-10000038","438.336",4,"0.2","-87.6672"
8602,"CA-2014-141110","2014-11-26","2014-12-01","Standard Class","LS-17200","OFF-BI-10001553","7.312",1,"0.2","2.5592"
8601,"CA-2014-141110","2014-11-26","2014-12-01","Standard Class","LS-17200","OFF-AP-10000692","40.54",2,"0","11.3512"
8600,"CA-2014-141110","2014-11-26","2014-12-01","Standard Class","LS-17200","OFF-PA-10002586","14.94",3,"0","7.0218"
8599,"CA-2014-141110","2014-11-26","2014-12-01","Standard Class","LS-17200","OFF-BI-10002012","4.32",3,"0.2","1.512"
5816,"CA-2014-124730","2014-11-26","2014-11-26","Same Day","LS-17245","TEC-PH-10002170","279.96",4,"0","78.3888"
5817,"CA-2014-124730","2014-11-26","2014-11-26","Same Day","LS-17245","OFF-BI-10001078","12.912",3,"0.2","4.6806"
5818,"CA-2014-124730","2014-11-26","2014-11-26","Same Day","LS-17245","OFF-BI-10001031","17.088",4,"0.2","5.7672"
5819,"CA-2014-124730","2014-11-26","2014-11-26","Same Day","LS-17245","OFF-LA-10001158","93.15",9,"0","44.712"
5820,"CA-2014-124730","2014-11-26","2014-11-26","Same Day","LS-17245","OFF-LA-10001613","11.52",4,"0","5.6448"
8599,"CA-2014-141110","2014-11-26","2014-12-01","Standard Class","LS-17200","OFF-BI-10002012","4.32",3,"0.2","1.512"
8600,"CA-2014-141110","2014-11-26","2014-12-01","Standard Class","LS-17200","OFF-PA-10002586","14.94",3,"0","7.0218"
8601,"CA-2014-141110","2014-11-26","2014-12-01","Standard Class","LS-17200","OFF-AP-10000692","40.54",2,"0","11.3512"
8602,"CA-2014-141110","2014-11-26","2014-12-01","Standard Class","LS-17200","OFF-BI-10001553","7.312",1,"0.2","2.5592"
79,"US-2014-147606","2014-11-26","2014-12-01","Second Class","JE-15745","FUR-FU-10003194","19.3",5,"0.6","-14.475"
1985,"CA-2014-164721","2014-11-25","2014-11-27","Second Class","LW-16825","FUR-FU-10001940","23.88",3,"0","10.5072"
1986,"CA-2014-164721","2014-11-25","2014-11-27","Second Class","LW-16825","OFF-PA-10000575","26.76",4,"0","12.3096"
2611,"CA-2014-127446","2014-11-25","2014-11-30","Standard Class","MC-17590","OFF-LA-10000248","5.904",2,"0.2","1.9926"
2610,"CA-2014-127446","2014-11-25","2014-11-30","Standard Class","MC-17590","FUR-TA-10000577","1218.735",5,"0.3","-121.8735"
2610,"CA-2014-127446","2014-11-25","2014-11-30","Standard Class","MC-17590","FUR-TA-10000577","1218.735",5,"0.3","-121.8735"
2611,"CA-2014-127446","2014-11-25","2014-11-30","Standard Class","MC-17590","OFF-LA-10000248","5.904",2,"0.2","1.9926"
6362,"US-2014-107993","2014-11-25","2014-11-30","Standard Class","SE-20110","OFF-AR-10003179","51.016",7,"0.2","8.2901"
2612,"CA-2014-127446","2014-11-25","2014-11-30","Standard Class","MC-17590","OFF-PA-10000955","15.696",3,"0.2","5.1012"
4728,"CA-2014-119151","2014-11-25","2014-11-29","Second Class","MP-18175","FUR-BO-10003159","275.952",3,"0.2","-37.9434"
2609,"CA-2014-127446","2014-11-25","2014-11-30","Standard Class","MC-17590","OFF-LA-10001317","2.52",1,"0.2","0.882"
4727,"CA-2014-119151","2014-11-25","2014-11-29","Second Class","MP-18175","OFF-ST-10003470","1117.92",4,"0","55.896"
2613,"CA-2014-127446","2014-11-25","2014-11-30","Standard Class","MC-17590","FUR-FU-10000221","6.096",3,"0.6","-3.9624"
2608,"CA-2014-127446","2014-11-25","2014-11-30","Standard Class","MC-17590","TEC-AC-10001635","24.672",3,"0.2","0"
7623,"US-2014-144078","2014-11-25","2014-11-29","Standard Class","RB-19435","OFF-AR-10004707","7.44",3,"0","2.604"
3990,"CA-2014-122588","2014-11-25","2014-11-27","Second Class","AR-10540","FUR-FU-10001095","52.96",2,"0","20.1248"
7623,"US-2014-144078","2014-11-25","2014-11-29","Standard Class","RB-19435","OFF-AR-10004707","7.44",3,"0","2.604"
4728,"CA-2014-119151","2014-11-25","2014-11-29","Second Class","MP-18175","FUR-BO-10003159","275.952",3,"0.2","-37.9434"
1984,"CA-2014-164721","2014-11-25","2014-11-27","Second Class","LW-16825","OFF-AP-10000240","320.88",6,"0","93.0552"
6362,"US-2014-107993","2014-11-25","2014-11-30","Standard Class","SE-20110","OFF-AR-10003179","51.016",7,"0.2","8.2901"
2608,"CA-2014-127446","2014-11-25","2014-11-30","Standard Class","MC-17590","TEC-AC-10001635","24.672",3,"0.2","0"
2609,"CA-2014-127446","2014-11-25","2014-11-30","Standard Class","MC-17590","OFF-LA-10001317","2.52",1,"0.2","0.882"
2612,"CA-2014-127446","2014-11-25","2014-11-30","Standard Class","MC-17590","OFF-PA-10000955","15.696",3,"0.2","5.1012"
7621,"US-2014-144078","2014-11-25","2014-11-29","Standard Class","RB-19435","TEC-PH-10001580","539.92",5,"0.2","47.243"
7622,"US-2014-144078","2014-11-25","2014-11-29","Standard Class","RB-19435","FUR-CH-10002335","725.344",4,"0.2","54.4008"
3990,"CA-2014-122588","2014-11-25","2014-11-27","Second Class","AR-10540","FUR-FU-10001095","52.96",2,"0","20.1248"
7621,"US-2014-144078","2014-11-25","2014-11-29","Standard Class","RB-19435","TEC-PH-10001580","539.92",5,"0.2","47.243"
4727,"CA-2014-119151","2014-11-25","2014-11-29","Second Class","MP-18175","OFF-ST-10003470","1117.92",4,"0","55.896"
1984,"CA-2014-164721","2014-11-25","2014-11-27","Second Class","LW-16825","OFF-AP-10000240","320.88",6,"0","93.0552"
1985,"CA-2014-164721","2014-11-25","2014-11-27","Second Class","LW-16825","FUR-FU-10001940","23.88",3,"0","10.5072"
1986,"CA-2014-164721","2014-11-25","2014-11-27","Second Class","LW-16825","OFF-PA-10000575","26.76",4,"0","12.3096"
7622,"US-2014-144078","2014-11-25","2014-11-29","Standard Class","RB-19435","FUR-CH-10002335","725.344",4,"0.2","54.4008"
2613,"CA-2014-127446","2014-11-25","2014-11-30","Standard Class","MC-17590","FUR-FU-10000221","6.096",3,"0.6","-3.9624"
1188,"CA-2014-127131","2014-11-24","2014-11-30","Standard Class","HR-14830","OFF-ST-10000036","197.58",2,"0","53.3466"
3835,"CA-2014-105984","2014-11-24","2014-11-24","Same Day","MY-18295","FUR-CH-10000847","611.058",3,"0.3","-34.9176"
1186,"CA-2014-127131","2014-11-24","2014-11-30","Standard Class","HR-14830","OFF-ST-10002344","485.88",6,"0","9.7176"
2152,"CA-2014-167360","2014-11-24","2014-11-29","Second Class","RB-19435","TEC-AC-10001772","111.79",7,"0","43.5981"
5017,"CA-2014-153850","2014-11-24","2014-11-29","Standard Class","TH-21100","TEC-PH-10002584","1502.376",4,"0.4","-250.396"
2367,"CA-2014-102295","2014-11-24","2014-11-26","Second Class","EH-13990","FUR-CH-10001714","120.712",1,"0.2","-18.1068"
6315,"CA-2014-100762","2014-11-24","2014-11-29","Standard Class","NG-18355","OFF-AR-10000380","151.92",4,"0","45.576"
1011,"CA-2014-158540","2014-11-24","2014-11-26","First Class","VG-21790","FUR-FU-10001602","151.72",4,"0","27.3096"
2152,"CA-2014-167360","2014-11-24","2014-11-29","Second Class","RB-19435","TEC-AC-10001772","111.79",7,"0","43.5981"
3834,"CA-2014-105984","2014-11-24","2014-11-24","Same Day","MY-18295","TEC-PH-10000560","1049.97",5,"0.4","-209.994"
3835,"CA-2014-105984","2014-11-24","2014-11-24","Same Day","MY-18295","FUR-CH-10000847","611.058",3,"0.3","-34.9176"
3834,"CA-2014-105984","2014-11-24","2014-11-24","Same Day","MY-18295","TEC-PH-10000560","1049.97",5,"0.4","-209.994"
2367,"CA-2014-102295","2014-11-24","2014-11-26","Second Class","EH-13990","FUR-CH-10001714","120.712",1,"0.2","-18.1068"
9922,"CA-2014-111360","2014-11-24","2014-11-30","Standard Class","AT-10435","OFF-BI-10003350","5.742",3,"0.7","-4.5936"
389,"CA-2014-115973","2014-11-24","2014-11-26","First Class","NG-18430","OFF-AR-10004757","2.624",1,"0.2","0.4264"
1011,"CA-2014-158540","2014-11-24","2014-11-26","First Class","VG-21790","FUR-FU-10001602","151.72",4,"0","27.3096"
6318,"CA-2014-100762","2014-11-24","2014-11-29","Standard Class","NG-18355","OFF-PA-10004082","15.96",2,"0","7.98"
6317,"CA-2014-100762","2014-11-24","2014-11-29","Standard Class","NG-18355","OFF-PA-10001815","144.12",3,"0","69.1776"
6316,"CA-2014-100762","2014-11-24","2014-11-29","Standard Class","NG-18355","OFF-LA-10003930","196.62",2,"0","96.3438"
5017,"CA-2014-153850","2014-11-24","2014-11-29","Standard Class","TH-21100","TEC-PH-10002584","1502.376",4,"0.4","-250.396"
6315,"CA-2014-100762","2014-11-24","2014-11-29","Standard Class","NG-18355","OFF-AR-10000380","151.92",4,"0","45.576"
6316,"CA-2014-100762","2014-11-24","2014-11-29","Standard Class","NG-18355","OFF-LA-10003930","196.62",2,"0","96.3438"
6317,"CA-2014-100762","2014-11-24","2014-11-29","Standard Class","NG-18355","OFF-PA-10001815","144.12",3,"0","69.1776"
7143,"CA-2014-122217","2014-11-24","2014-11-29","Standard Class","HP-14815","FUR-FU-10002045","111.15",5,"0","48.906"
1187,"CA-2014-127131","2014-11-24","2014-11-30","Standard Class","HR-14830","OFF-PA-10001800","25.92",4,"0","12.4416"
1186,"CA-2014-127131","2014-11-24","2014-11-30","Standard Class","HR-14830","OFF-ST-10002344","485.88",6,"0","9.7176"
7143,"CA-2014-122217","2014-11-24","2014-11-29","Standard Class","HP-14815","FUR-FU-10002045","111.15",5,"0","48.906"
1187,"CA-2014-127131","2014-11-24","2014-11-30","Standard Class","HR-14830","OFF-PA-10001800","25.92",4,"0","12.4416"
6318,"CA-2014-100762","2014-11-24","2014-11-29","Standard Class","NG-18355","OFF-PA-10004082","15.96",2,"0","7.98"
1188,"CA-2014-127131","2014-11-24","2014-11-30","Standard Class","HR-14830","OFF-ST-10000036","197.58",2,"0","53.3466"
5016,"CA-2014-153850","2014-11-24","2014-11-29","Standard Class","TH-21100","FUR-FU-10002960","35.168",7,"0.2","9.6712"
4058,"CA-2014-163034","2014-11-24","2014-11-28","Standard Class","DK-12985","OFF-ST-10000046","646.2",5,"0.2","-8.0775"
1185,"CA-2014-127131","2014-11-24","2014-11-30","Standard Class","HR-14830","OFF-BI-10004656","12.096",7,"0.2","4.2336"
389,"CA-2014-115973","2014-11-24","2014-11-26","First Class","NG-18430","OFF-AR-10004757","2.624",1,"0.2","0.4264"
4058,"CA-2014-163034","2014-11-24","2014-11-28","Standard Class","DK-12985","OFF-ST-10000046","646.2",5,"0.2","-8.0775"
9922,"CA-2014-111360","2014-11-24","2014-11-30","Standard Class","AT-10435","OFF-BI-10003350","5.742",3,"0.7","-4.5936"
5016,"CA-2014-153850","2014-11-24","2014-11-29","Standard Class","TH-21100","FUR-FU-10002960","35.168",7,"0.2","9.6712"
1185,"CA-2014-127131","2014-11-24","2014-11-30","Standard Class","HR-14830","OFF-BI-10004656","12.096",7,"0.2","4.2336"
9628,"CA-2014-139283","2014-11-23","2014-11-27","Standard Class","BT-11440","OFF-BI-10002049","14.67",3,"0","6.7482"
2084,"CA-2014-110352","2014-11-23","2014-11-29","Standard Class","ED-13885","OFF-LA-10003923","23.68",2,"0.2","8.88"
9628,"CA-2014-139283","2014-11-23","2014-11-27","Standard Class","BT-11440","OFF-BI-10002049","14.67",3,"0","6.7482"
4809,"CA-2014-149055","2014-11-23","2014-11-28","Standard Class","PB-19210","OFF-EN-10003040","62.808",3,"0.2","21.1977"
7101,"CA-2014-159625","2014-11-23","2014-11-28","Standard Class","SM-20005","OFF-EN-10002621","23.472",3,"0.2","8.802"
7266,"US-2014-143721","2014-11-23","2014-11-26","Second Class","DK-12835","FUR-CH-10001973","155.372",2,"0.3","-35.5136"
3710,"CA-2014-120544","2014-11-23","2014-11-27","Standard Class","SS-20140","TEC-AC-10003709","5.544",7,"0.2","1.6632"
